cano_smiles,aromatic_count
COc1ccc(Cn2c(C)nc3c(c2=O)c2nc4ccccc4nc2n3Cc2ccco2)cc1,28
Cc1nc2ccccc2n1CCc1nc2c3ccccc3nc(SCc3ccc(C#N)cc3)n2n1,28
O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2/C=N/n2c(-c3ccncc3)n[nH]c2=S)cc1,28
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccc(OCc3ccc(F)cc3)cc2)c1COc1ccccc1,28
O=c1c(-c2cc(-c3ccc(Cl)cc3)nc3c2COc2ccccc2-3)coc2ccccc12,28
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)C(C)CC)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)n1,28
COc1ccc(C(c2c(C)n(C)n(-c3ccccc3)c2=O)c2c(C)n(C)n(-c3ccccc3)c2=O)c(OC)c1OC,28
COc1ccc(CCNC(=O)c2ccc(Cn3c(=O)c4ccccc4n(Cc4ccccc4Cl)c3=O)cc2)cc1OC,28
CN(C)c1ccc(C=C(c2nnnn2-c2ccccc2)c2nnnn2-c2ccccc2)cc1,28
N=c1c2c(ccn1CCc1ccccc1)Oc1ccc3ccccc3c1C2c1ccccc1,28
COc1cccc(C2c3c(ncn(-c4cccc(Br)c4)c3=N)Oc3ccc4ccccc4c32)c1,28
c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,28
COc1cccc(CNC(=O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)c1OC,28
c1ccc(-n2nnnc2SCc2cccc(CSc3nnnn3-c3ccccc3)n2)cc1,28
Cc1nc(SCc2nc3ccc(C(=O)c4ccccc4)cc3[nH]2)c2oc3ccccc3c2n1,28
COc1ccc2nc3cc(Cl)ccc3c(NCCCN3CCN(CCCNc4c5ccc(Cl)cc5nc5ccc(OC)cc45)CC3)c2c1,28
COc1cccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)c1OC,28
COc1ccc(C2c3c(N)nc(CCc4ccccc4)nc3Oc3ccc4ccccc4c32)cc1OC,28
COc1ccc(-n2c(CNc3ccc(C)cc3)nnc2SCC(=O)Nc2nc(-c3ccccc3)cs2)cc1,28
Cc1ccc(NC(=O)Cn2c(=O)n(-c3ccc(C)cc3)c(=O)c3ccc(C(=O)NCc4ccccc4Cl)cc32)cc1,28
Cc1cc(Br)cc2c1NC(=O)C2(c1c(C)n(C)n(-c2ccccc2)c1=O)c1c(C)n(C)n(-c2ccccc2)c1=O,28
Cc1cc(C)n(-c2nc(N(c3ccccc3)c3ccccc3)nc(-n3nc(C)cc3C)n2)n1,28
Cc1ccc(-n2c(=O)c3ccc(C(=O)NCc4ccccc4Cl)cc3n(CC(=O)Nc3ccc(C)cc3C)c2=O)cc1,28
Cc1ccc(-c2noc(CSc3nnc(Cc4ccccc4)n3-c3cccc(C)c3)n2)cc1,28
COc1ccc(-c2noc(CSc3nnc(-c4ccncc4)n3-c3ccc(C)cc3)n2)cc1,28
Cc1ccc(CSc2nc3ccccc3c3nc(CCn4c(C)nc5ccccc54)nn23)cc1,28
COc1cc2c(cc1NC(=O)CSc1nnc(Cc3cccs3)n1Cc1ccco1)oc1ccccc12,28
Cc1nc2ccccc2n1CCc1nc2c3ccccc3nc(SCc3ccc(F)cc3)n2n1,28
COc1ccc(OC)c(-c2noc(CSc3nnc(-c4ccccc4)n3-c3ccccc3)n2)c1,28
COc1cc(OC)c2c(-c3ccccc3)cc(=O)oc2c1C(CC(=O)N1CCN(c2ccccc2)CC1)c1ccc(N(C)C)cc1,28
Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)c3ccccc3n2)cc1,28
COc1ccc(C2=Nc3ccccc3NC(=O)C2N(C(=O)c2ccnc3ccccc23)c2ccccc2)cc1,28
COc1cc(C(c2c(C)n(C)n(-c3ccccc3)c2=O)c2c(C)n(C)n(-c3ccccc3)c2=O)cc(Br)c1O,28
Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1cccc([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O,28
COc1ccc(-c2nc3ccccc3c(=O)n2Cc2ccc(CNC(=O)CO)cc2)cc1COc1ccc(NC(C)=O)cc1,28
N=c1c2c(ncn1-c1ccccc1)Oc1ccc3ccccc3c1C2c1ccc2c(c1)OCO2,28
Nc1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)cc1,28
O=C1c2ccccc2C(=O)N1CCCC[C@]12Cc3c(ccc4ccccc34)[C@H](O1)c1c(cc(-c3ccccc3)oc1=O)O2,28
Cc1nn(Cc2c(Cl)cccc2Cl)c(C)c1NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,28
COc1cccc(C2c3c(ncn(-c4cccc(C)c4)c3=N)Oc3ccc4ccccc4c32)c1,28
CCOc1cccc(C(c2c(C)n(C)n(-c3ccccc3)c2=O)c2c(C)n(C)n(-c3ccccc3)c2=O)c1OC,28
Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1cc(Cl)ccc1O)c1c(C)[nH]n(-c2ccccc2)c1=O,28
COc1cccc(NC(=O)Cn2c(=O)n(-c3ccccc3)c(=O)c3ccc(C(=O)NCc4ccc5c(c4)OCO5)cc32)c1,28
COc1ccc(-n2c(=O)c3ccc(C(=O)NCc4ccc(C)cc4)cc3n(CC(=O)Nc3ccc(C)cc3)c2=O)cc1,28
Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccccc1C(=O)O)c1c(C)[nH]n(-c2ccccc2)c1=O,28
Fc1ccc(-n2c(Cc3ccccc3)nnc2SCc2nc(-c3ccc(Cl)cc3)no2)cc1,28
COc1ccc(-n2c(Cc3ccccc3)nnc2SCc2nc(-c3ccccc3C)no2)cc1,28
Cc1cnc(-n2ncc(C(=O)NCCc3ccncc3)c2-c2cccs2)nc1-c1ccc(F)cc1,28
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)c3cc(-c4ccc(Br)cc4)nc4ccccc34)cc2)n1,28
O=C1Nc2ccccc2N=C(c2ccccc2)C1N(C(=O)c1ccnc2ccccc12)c1ccccc1,28
Cc1c(C(c2ccccc2O)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,28
COc1ccc(-c2nc3ccc(C(=O)NCc4ccc(C)cc4)cc3nc2-c2ccc(OC)cc2)cc1,28
COc1ccc(-c2noc(CSc3nnc(Cc4ccccc4)n3-c3ccc(F)cc3)n2)cc1,28
CCc1ccc(-n2c(=O)c3ccc(C(=O)NCCc4ccccc4)cc3n(Cc3ccccc3C#N)c2=O)cc1,28
C(=C/c1ccnc2ccccc12)\c1ccc(N(Cc2ccccc2)Cc2ccccc2)cc1,28
CCOc1cc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)ccc1O,28
Cc1ccc(CNC(=O)c2ccc(Cn3c(=O)c4ccccc4n(CC(=O)Nc4ccc(C)cc4)c3=O)cc2)cc1,28
COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccc(OCc3ccccn3)cc2c(=O)n1-c1ccc(N)cc1,28
COc1ccc(COc2cc(-c3cccc(OC)c3)nc3ccc(NC(=O)c4ccc(N(C)C)cc4)cc23)cc1,28
COc1ccc(-c2noc(CSc3nnc(-c4ccncc4)n3-c3ccc(F)cc3)n2)cc1OC,28
CCc1ccccc1N(c1nc(-c2ccc(OC)c(OC)c2)no1)c1nc(-c2ccc(OC)c(OC)c2)no1,28
COc1ccc(-n2cnc3c(c2=N)C(c2cccc(OC)c2)c2c(ccc4ccccc24)O3)cc1,28
Cn1c(-c2ccsc2)c(-c2cccs2)c2cc(-c3ccc4cc[nH]c4c3)ccc21,28
Cc1oc(-c2ccccc2NC(=O)c2ccccc2)nc1CNC(=O)c1c(-c2ccccc2)noc1C,28
COc1ccc(C2c3c(nc(CCCc4ccccc4)[nH]c3=O)Oc3ccc4ccccc4c32)cc1OC,28
O=C(N=c1ccn(-c2nc3ccccc3nc2NS(=O)(=O)c2ccccc2)cc1)c1ccccc1Cl,28
O=S(=O)([N-]c1nc2ccccc2nc1-[n+]1ccc(-c2ccncc2)cc1)c1ccccc1,28
COc1ccc(-n2c(=O)c3ccc(C(=O)NCc4ccc(C)cc4)cc3n(Cc3ccc(Cl)cc3)c2=O)cc1,28
CCOc1ccc(NCc2nnc(SCC(=O)Nc3nc(-c4ccccc4)cs3)n2-c2ccccc2)cc1,28
Cc1nc2ccccc2n1CCc1nc2c3ccccc3nc(SCC(=O)Nc3ccc(C(C)C)cc3)n2n1,28
Cc1ccc(COc2ccc(/C=N/NC(=O)c3nnn(-c4nonc4N)c3COc3ccc(F)cc3)cc2)cc1,28
Cc1nn(-c2ccccc2)c(C)c1/C=N/NC(=O)CSc1nnc(-c2ccccc2)n1-c1ccc(Cl)cc1,28
CCOc1ccccc1C(c1c(C)n(C)n(-c2ccccc2)c1=O)c1c(C)n(C)n(-c2ccccc2)c1=O,28
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](CCC(=O)O)n3cc(C(N)Cc4ccc(O)cc4)nn3)CC2)nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc(C(N)[C@H](C)CC)nn3)CC2)n1,28
Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1,28
Cc1cc(NC(=O)CSc2nnc(-c3ccncc3)n2Cc2ccccc2)n(-c2ccccc2)n1,28
COc1cccc(C2c3c(ncn(-c4cccc(C#N)c4)c3=N)Oc3ccc4ccccc4c32)c1,28
Cc1nc2c(c(=O)n1Cc1ccccc1Cl)c1nc3ccccc3nc1n2Cc1ccco1,28
Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/NC(=O)CSc2nnc(C)n2-c2ccccc2)cc1,28
Cc1ccc(S(=O)(=O)N2C[C@H]3C(=O)C[C@@H](c4cccc5ccccc45)N(S(=O)(=O)c4ccc(C)cc4)[C@H]3C[C@H]2c2ccc(Cl)cc2)cc1,28
COc1ccc([C@@H]2C[C@H]3[C@@H](CN2S(=O)(=O)c2ccccc2)C(=O)C[C@@H](c2cccc4ccccc24)N3S(=O)(=O)c2ccc(C)cc2)cc1,28
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O)C(C)C,28
N=c1c2c(ncn1-c1ccccc1)Oc1ccc3ccccc3c1C2c1ccc2c(c1)OCCO2,28
Cc1ccc(C(c2c(C)nn(-c3ccccc3)c2N)c2c(C)nn(-c3ccccc3)c2N)cc1,28
COc1ccc(COc2cc(-c3cccc(OC)c3)nc3ccc(NC(=O)c4ccc(C)cc4)cc23)cc1,28
O=C(Cn1c(=O)n(-c2ccccc2)c(=O)c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc21)Nc1ccc(F)c(Cl)c1,28
Cc1ccc(Nc2nc(CSc3nnc(-c4cccnc4)n3-c3ccccc3C)cs2)cc1,28
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)C([C@@H](C)CC)n3cc(C(N)Cc4ccc(O)cc4)nn3)CC2)nc(N2CCN(C(=O)[C@H](CCC(=O)O)n3cc(C(N)Cc4ccc(O)cc4)nn3)CC2)n1,28
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)[C@H](Cc3ccc(O)cc3)n3cc([C@@H](N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H](N)Cc4ccc(O)cc4)nn3)CC2)n1,28
CCC(Sc1nc2ccccc2c2nc(CCn3c(C)nc4ccccc43)nn12)C(=O)Nc1ccc(F)cc1,28
COc1ccc(C(C(=O)NCc2ccccc2)n2c(=O)c(-c3ccccc3)nc3ccccc32)cc1,28
O=C1c2ccccc2C(=O)c2c(Nc3ccc4c5c(cccc35)C(=O)c3ccccc3-4)cccc21,28
Cc1ccc(-c2noc(CSc3nnc(-c4ccncc4)n3-c3ccc(F)cc3)n2)cc1,28
CCN(CC)c1ccc(C=C(c2nnnn2-c2ccc(C)cc2)c2nnnn2-c2ccc(C)cc2)cc1,28
N#C/C(=C/c1cn(-c2ccccc2)nc1-c1cccc(OCc2ccccc2)c1)C(=O)NCCCn1ccnc1,28
Cn1c(-c2ccsc2)c(-c2cccs2)c2cc(-c3cccc4[nH]ccc34)ccc21,28
O=C(CSc1nc(-c2ccccc2)c(-c2ccccc2)o1)Nc1nnc(-c2ccccc2)s1,28
COc1ccc(-c2cccc(C3CC=CC4C3C(=O)N(Cc3ccccc3)C4c3ccc4ccccc4c3)c2)cc1,28
N#Cc1c(NC(=O)CSc2n[nH]c(Cc3ccccc3)n2)oc(-c2ccccc2)c1-c1ccccc1,28
O=C(Nc1cccnc1)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,28
COc1cc(OC)c2c(-c3ccccc3)cc(=O)oc2c1C(CC(=O)N1CCN(c2ccccc2)CC1)c1ccc2c(c1)OCO2,28
Cc1c(C(c2cc3c(cc2Br)OCO3)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,28
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,28
Cc1ccc([C@@H]2CC(=O)[C@@H]3CN(S(=O)(=O)c4ccc(C)cc4)[C@H](c4cccc5ccccc45)C[C@@H]3N2S(=O)(=O)c2ccc(Cl)cc2)cc1,28
Cc1nn(Cc2ccc(Cl)c(Cl)c2)c(C)c1NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,28
O=C(CCc1ccccc1)Nc1ncnc2c1C(c1ccccc1)c1c(ccc3ccccc13)O2,28
COc1ccc(-n2c(SCc3nc(-c4ccc(Cl)cc4)no3)nnc2-c2ccncc2)cc1,28
O=c1c2c3nc4ccccc4nc3n(/N=C/c3cccs3)c2ncn1-c1ccccc1,28
CCOc1ccc(C(c2c(C)n(C)n(-c3ccccc3)c2=O)c2c(C)n(C)n(-c3ccccc3)c2=O)c(O)c1,28
S=c1[nH]nc(-c2ccncc2)n1/N=C/c1cn(-c2ccccc2)nc1-c1ccccc1,28
CCN(C(=O)Cn1c(=O)n(-c2ccccc2)c(=O)c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc21)c1cccc(C)c1,28
C#CCOCCOCCOCCNc1nc(N2CCN(C(=O)C(Cc3ccc(O)cc3)n3cc(C(N)CC(C)C)nn3)CC2)nc(N2CCN(C(=O)C(Cc3ccc(O)cc3)n3cc(C(N)C(C)CC)nn3)CC2)n1,28
COc1ccc(COc2cc(-c3cccc(OC)c3)nc3ccc(NC(=O)c4cccnc4)cc23)cc1,28
Cc1ccc(NC(=O)Cn2c(=O)n(-c3ccccc3)c(=O)c3ccc(C(=O)NCc4ccc5c(c4)OCO5)cc32)cc1,28
COc1ccc(-c2noc(CSc3nnc(-c4ccccc4)n3-c3ccc(F)cc3)n2)c(OC)c1,28
Cc1c(C(c2ccc(Br)cc2)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,28
COc1cc2nc(SCC(=O)Nc3cccc(C)c3)n3nc(CCn4c(C)nc5ccccc54)nc3c2cc1OC,28
Cn1ccc(=Nc2ccc(NC(=O)c3ccc(/N=c4\ccn(C)c5ccc([N+](=O)[O-])cc45)cc3)cc2)cc1,28
Cc1nc(-c2ccccc2)sc1-c1nc(-c2cccnc2)ncc1S(=O)(=O)c1ccccc1,29
Cc1c(C(=O)NCC2Cc3cccc(-c4cncnc4)c3O2)c(-c2ccccc2)nn1-c1ccccc1,29
COc1cc(C#Cc2c(-c3cncn3C)n(C)c3ccc(-c4ccc5cc[nH]c5c4)cc23)cc(OC)c1,29
O=c1n(S(=O)(=O)c2cccc3cccnc23)c2ccccc2n1S(=O)(=O)c1cccc2cccnc12,29
O=C(N/N=C/c1cn(-c2ccccc2)nc1-c1cc2ccccc2o1)c1c[nH]c2ccccc12,29
COc1ccc(-c2c(C#Cc3ccsc3)c3cc(-c4ccc5[nH]ccc5c4)ccc3n2C)cc1,29
COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2C(=O)Nc2ccccc2C(=O)NCc2ccco2)cc1,29
COc1ccc(NC2=Nc3ccccc3N3C2=Nc2c(c(C)nn2-c2ccc(C)cc2)C3c2cccnc2)cc1,29
Cc1[nH][nH]c(=O)c1C(c1c(C)[nH][nH]c1=O)c1cn(Cc2cccc3ccccc23)c2ccccc12,29
O=C(NC1CCCCC1)C(c1ccnc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,29
O=c1/c(=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)sc2nc3ccccc3n12,29
COc1ccc(C2CC(=O)c3cc(-c4nc(-c5cccc([N+](=O)[O-])c5)cs4)c(=O)n(-c4ccc(F)cc4)c3C2)cc1,29
Fc1ccc(-[n+]2nc(Nc3ccccc3)sc2-c2ccc(OCc3ccccc3)cc2)cc1,29
COc1ccccc1-n1cnc2c(c1=O)c1nc3ccccc3nc1n2-c1ccc(C)c(C)c1,29
c1ccc(-c2cc3nc(NCc4cccs4)nc(NCc4ccc5occc5c4)c3s2)cc1,29
COc1cc(C#Cc2c(-c3cncn3C)n(C)c3ccc(-c4ccc5[nH]ccc5c4)cc23)cc(OC)c1,29
COc1ccc(-c2nc3ccccc3n3c(-c4cccc(C)c4)c4c(=O)n(C)c(=O)n(C)c4c23)cc1OC,29
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,29
COc1ccc(C2CC(=O)c3cc(-c4nc(-c5cccc([N+](=O)[O-])c5)cs4)c(=O)n(-c4ccc(C)c(C)c4)c3C2)cc1,29
NCCCC[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,29
COc1ccc(-c2nc3ccccc3n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c23)cc1OC,29
CCCCCNC(=O)C(c1cccc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,29
Cn1c(=O)c2c(-c3ccccc3)n3c4ccccc4nc(-c4ccccc4)c3c2n(C)c1=O,29
CC(=O)Nc1ccc(NC2=Nc3ccccc3N3C2=Nc2c(c(C)nn2-c2ccccc2)C3c2ccccc2)cc1,29
COc1cc(-c2nc(-c3ccc4c(c3)-c3ccccc3S4(=O)=O)c(-c3ccccc3)[nH]2)cc(OC)c1OC,29
COc1ccccc1-c1cc(-c2ccc(C)cc2)nc(SCc2nnc(-c3ccccc3)o2)c1C#N,29
COc1ccc(C2CC(=O)c3cc(-c4nc(-c5cccc([N+](=O)[O-])c5)cs4)c(=O)n(-c4ccccc4C)c3C2)cc1,29
COc1cc(OC)cc(C2=Cc3ccccc3C(CC(=O)c3ccco3)N2c2ccc(-c3cnc(OC)nc3)cc2)c1,29
OC(c1cccnc1)c1ccc2c(c1)CN(Cc1cn(-c3ccccc3)nc1-c1ccccc1)CCO2,29
Clc1ccc(C(c2ccc(Cl)cc2)n2cc[n+](CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1,29
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1cc2ccccc2o1)c1nc2ccccc2[nH]1,29
COc1ccc(C2CC(=O)c3cc(-c4nc(-c5cccc([N+](=O)[O-])c5)cs4)c(=O)n(-c4ccc(OC)cc4)c3C2)cc1,29
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)CC)C(C)C)[C@@H](C)O,29
CN(C)S(=O)(=O)n1cc[n+](C)c1.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,29
COc1ccc(C)cc1NC(=O)C(Sc1nnc(-c2ccncc2)n1-c1ccc(Cl)cc1)c1ccccc1,29
O=C(N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1)c1nc[nH]c1C(=O)NC(c1ccccc1)c1ccccc1,29
Cc1ccc(-c2nnc(N(NC(=S)C(=O)Nc3ccccc3)c3ccccc3)n2-c2ccccc2)cc1,29
Cc1ccc(CNC(=O)c2ccc(Cn3cc(-c4ccc(C)cc4)nc3-c3ccncc3)cc2)cc1,29
COc1ccccc1-n1cnc2c(c1=O)c1nc3ccccc3nc1n2-c1ccc(C)cc1,29
CC(C)(C)NC(=O)C(c1cccc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,29
O=C(c1ccccc1)c1c2c(cc3sc4ccccc4[n+]13)-c1cccc3cccc-2c13,29
COc1ccc(C2CC(=O)c3cc(-c4nc(-c5cccc([N+](=O)[O-])c5)cs4)c(=O)n(-c4ccccc4N)c3C2)cc1,29
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,29
COc1cc2c(cc1NC(=O)c1cc(-c3ccncc3)nc3ccc(C)cc13)oc1ccccc12,29
COc1cc(OC)cc(-c2c(C#Cc3ccsc3)c3cc(-c4ccc5cc[nH]c5c4)ccc3n2C)c1,29
COc1ccc(-c2c(C#Cc3ccsc3)c3cc(-c4ccc5cc[nH]c5c4)ccc3n2C)cc1,29
COc1cc(OC)cc(C2=Cc3ccccc3C(CC(=O)c3ccco3)N2c2ccc(-c3cccnc3)cc2)c1,29
Cc1ccc(-c2nc3ccccc3n3c(-c4ccccc4)c4c(=O)n(C)c(=O)n(C)c4c23)cc1,29
COc1cccc(-c2nc(-c3ccc4c(c3)-c3ccccc3S4(=O)=O)c(-c3ccccc3)[nH]2)c1OC,29
Cc1cccc(C)c1-n1nnnc1C(c1cc2ccccc2o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,29
COc1ccc(NC(=O)C(Sc2nnc(-c3ccncc3)n2-c2ccccc2C)c2ccccc2)cc1Cl,29
Nc1[nH]c(C(=O)c2ccccc2)c(-c2ccccc2Br)c1C(=O)NCc1ccc(-c2ccccc2)cc1,29
Cc1ccc(NC2=Nc3ccccc3N3C2=Nc2c(c(C)nn2-c2ccccc2)C3c2ccc(O)c(O)c2)cc1,29
COc1cc(OC)cc(C2=Cc3ccccc3C(CC(=O)c3ccco3)N2c2ccc(-c3cncnc3)cc2)c1,29
COc1ccc(-c2cc(-c3ccc(C)cc3)nc(SCc3nnc(-c4ccccc4)o3)c2C#N)cc1OC,29
O=c1c2c3nc4ccccc4nc3n(/N=C/c3ccncc3)c2ncn1-c1ccccc1,29
COc1ccccc1-n1c(COc2ccccc2-c2ccccc2)nnc1SCC(=O)c1c(N)n(C)c(=O)n(C)c1=O,29
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(NC(=O)c4cccc(-c5cn[nH]c(=O)c5)c4)c3)cc(C(F)(F)F)c2)cn1,29
CC(C)(C)NC(=O)C(c1ccnc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,29
O=c1c2c(-c3ccccc3)csc2ncn1/N=C/c1c2ccccc2cc2ccccc12,29
Cc1ccccc1-c1ccc2c(c1)C1c3c(-c4ccccc4)nnn3-c3ccccc3C(=O)N1CC2,29
COc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3c(-c4cccc(C)c4)nc4ccccc4n23)cc1,29
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,29
O=C(NC1CCCCC1)C(c1cccc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,29
Cc1ccc(C2C(/C=N/c3c(C)n(C)n(-c4ccccc4)c3=O)=C(c3ccccc3)Oc3ccccc32)cc1,29
COc1ccc(-n2c(SCC(=O)Nc3ccccc3)nnc2-c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)cc1,29
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,29
Cc1nnsc1-c1nc2ccccc2n1C(CCc1ccccc1)c1nc2ccccc2[nH]1,29
COc1ccc(-c2nc3ccccc3n3c(-c4cccc(C)c4)c4c(=O)n(C)c(=O)n(C)c4c23)cc1,29
COc1ccc(C2CC(=O)c3cc(-c4nc(-c5cccc([N+](=O)[O-])c5)cs4)c(=O)n(-c4ccccc4)c3C2)cc1,29
COc1ccc(-c2nc3ccccc3n3c(-c4ccc(OC)cc4)c4c(=O)n(C)c(=O)n(C)c4c23)cc1,29
O=c1cc(CSc2nnc(-c3cccs3)n2Cc2ccccc2)nc2sc3ccccc3n12,29
NCCCC[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(N)=O,29
Cc1nc(-c2ccccc2)sc1-c1nc(-c2ccncc2)ncc1S(=O)(=O)c1ccccc1,29
O=C(CSc1nnc(-c2ccccc2)n1-c1ccccc1)N1c2ccccc2Sc2ccccc21,29
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,29
